payload_key	replica	category_id	transferred_rows	payload_archive_size_bytes	payload_archive_sha256	archive_file_set_pass	internal_sha256_pass	provenance_pass
replica_0499__exact3tag	499	exact3tag	108762	14728440	774e40f33546a44c00131af137f3e52af7fccd86d20337975cd756f55d50cf85	True	True	True
replica_0499__ge4tag	499	ge4tag	30768	4185666	405028d4eb4f308c1fe27f7cfdcf3cc270ac4a99d97093389e8bb0e9899b62c6	True	True	True
replica_0500__exact3tag	500	exact3tag	108384	13887926	07c8c376b5e50976547d2bed7d836db6886697b500e0fedf3090b8a64b517cfd	True	True	True
replica_0500__ge4tag	500	ge4tag	30971	3713087	ccf875bed8fe83b03a612b4519e1028657452ec3000ebde20633a5959613320c	True	True	True
replica_0501__exact3tag	501	exact3tag	109085	14446133	27524791fb7b84d3ada2c199432f31eebd84924601caa91170f0323b67fa3352	True	True	True
replica_0501__ge4tag	501	ge4tag	30820	4014265	c2484c48d1ba239bb6d7eb718cf56873ef680e4d42b76134844118142c3a35cd	True	True	True
replica_0502__exact3tag	502	exact3tag	108350	13946837	7a1548b3199f3cb9ae15f7e8ea74b5742d6c2d01ec0a7200c36edd8aa6816d27	True	True	True
replica_0502__ge4tag	502	ge4tag	30916	3748462	ed95f1843f923a445e68957c78ed443eb0ff28837e76fa960724c5975a0cf088	True	True	True
replica_0503__exact3tag	503	exact3tag	108681	14170474	100563ea89f15064c8549b68716a2d5ce4b5e2ec33aaeb915c5dc992cfc4690a	True	True	True
replica_0503__ge4tag	503	ge4tag	30770	4087960	2a138cb9752dc8434fe512d441c49e7bb11b3997382cf0e9900f334913822d2e	True	True	True
replica_0504__exact3tag	504	exact3tag	108343	14808669	1922c9d6cd0eb5e1b4ea45726964ce43138e5bb5c517e2305ad27e55e808d122	True	True	True
replica_0504__ge4tag	504	ge4tag	30662	4374406	8c1ec764077d3d88cb4ff13522f610c636586723ba4b52ef5f731e8241290ad9	True	True	True
replica_0505__exact3tag	505	exact3tag	108794	13738844	78548d01dd5842a1bdd5d1c0828c1613691cac4810b713302cb3a15dd6eb1b16	True	True	True
replica_0505__ge4tag	505	ge4tag	30435	3507969	2fbdd5b2416b3f2f0a28a4fa8794e2414996f7d5f3a1069066c17bf01ff3e996	True	True	True
replica_0506__exact3tag	506	exact3tag	108502	14372626	90a71f1556abf002615db5a4f904855b76629e74f310ecb4a6712823bc8ff59d	True	True	True
replica_0506__ge4tag	506	ge4tag	30632	4249283	da37c0f68cba9fc15cfd6909076ce5d788ea9be4da08849f66a395e8fcb18988	True	True	True
replica_0507__exact3tag	507	exact3tag	108854	14016698	3cc506744f62e0d2481d3e789852179d56ca7efdf4c36ed549c27c94a8b30fe0	True	True	True
replica_0507__ge4tag	507	ge4tag	30878	3789606	327cc30c05bc94a53c14da76912943a9009a21a59f1345b3e374845c3cef8777	True	True	True
replica_0508__exact3tag	508	exact3tag	109163	15213504	cd0bf3cc62fe465464364122c6ccf0c75ce3553bfe91a6f6dbdd336092db42f1	True	True	True
replica_0508__ge4tag	508	ge4tag	30666	4519588	52d1da819c6af73475a00642cf832121c8d13ba2a8dfe438d2b790d30e29962f	True	True	True
replica_0509__exact3tag	509	exact3tag	109132	14498048	34620266a7f22a95ba63f8a17ab96a86dfa5da9c99afa7c9d03d816ebea1a021	True	True	True
replica_0509__ge4tag	509	ge4tag	30789	4103623	4d4df345739da3d21c068d9933b482133dcd5b9330f09813332c09476b22f154	True	True	True
replica_0510__exact3tag	510	exact3tag	109106	14412510	e9931106f7be6fd49508f4b8a1dc3c39e8e076713db0d832693a623000224d94	True	True	True
replica_0510__ge4tag	510	ge4tag	30796	4046389	3b6a00cc99643b7f1979a3752021a146997807f72c0fa49ad610c653dc090c2c	True	True	True
replica_0511__exact3tag	511	exact3tag	108741	15104762	ba0ee0e39388dbacef48370eacdf7f4c488ab5100915df02488f5c574858419c	True	True	True
replica_0511__ge4tag	511	ge4tag	30827	4357033	f087ed48c09f002343fd1e3643b003b85b5067997866fd966128a24e4c083c7e	True	True	True
replica_0512__exact3tag	512	exact3tag	109092	13606013	4c10b20e2598875f27cee1843f395ddde800284d440ce2b06b59d6371d20ebb0	True	True	True
replica_0512__ge4tag	512	ge4tag	30696	3657547	a4d13374aff64a80786e50e4a3debc26da304d47c7b1e7ea224ff622977c46bc	True	True	True
replica_0513__exact3tag	513	exact3tag	108710	14166337	8d9081b86aa397c994f42942e605e4b961417cd2063426348f4836dbde7a5c7a	True	True	True
replica_0513__ge4tag	513	ge4tag	30897	4005895	d6d3e60bfe9c0ca19b4b4279c92400f906cadb561deb5f7b32ceff1e02f61b26	True	True	True
replica_0514__exact3tag	514	exact3tag	108931	15055936	10f197329e60fc7b64d8b0f86c1f88e2fe737a28e8bd61edcd0795629d96ac56	True	True	True
replica_0514__ge4tag	514	ge4tag	30898	4013479	dded285b69fe525ff0dccfd60a6fa4f3290772701e33d39d3135f4c761802dfa	True	True	True
replica_0515__exact3tag	515	exact3tag	108435	13796279	0cda3754b7915072736cc0bcc40b16f6ae8fbe483d66e86c92d5caa5b0b5a1cd	True	True	True
replica_0515__ge4tag	515	ge4tag	31000	3713196	13cb9fcaedab12ca76ea4daa93da6c7ef1cb62d3f2225c2b961688a5d282fe83	True	True	True
replica_0516__exact3tag	516	exact3tag	108797	14429171	0132d9444a494d753fb92ebf09307e6a83e8002455cdb86bff21751c6ce92267	True	True	True
replica_0516__ge4tag	516	ge4tag	30784	3961157	5de19421c27fdf0b2c874433296282bdf11dc88b61b30bde99e6ecc8881c952d	True	True	True
replica_0517__exact3tag	517	exact3tag	109001	13771331	786632fecf732f71c00cbbf9a949f3aad9a1b9d25047f528eb0950c57c88a175	True	True	True
replica_0517__ge4tag	517	ge4tag	31133	3865691	b85d2ddba2c96643e0860da8902f1679e3e5104c8c1e302ce6914f571d7d2f71	True	True	True
replica_0518__exact3tag	518	exact3tag	109231	15081411	861b8440c8a0f243809e8dce2f9dcb1aef875bb1ef7e1b4571fb26441f87d236	True	True	True
replica_0518__ge4tag	518	ge4tag	30670	4254054	6817f4be7dbb5868dafb610710cd01338daea8c70432f088d7c0854497deefca	True	True	True
replica_0519__exact3tag	519	exact3tag	108481	14301694	0fe49f8d2db394d61e9b8be355dd990261dba71932e8a3a469ea4230140316ce	True	True	True
replica_0519__ge4tag	519	ge4tag	30876	4004772	ebcfce899a8f3f0389d4643d111539231ccafe8dbd8348972c1b7872213acdf6	True	True	True
replica_0520__exact3tag	520	exact3tag	108341	13937290	a0a5e76be32ca04885df163c48be6bf51844769a51b1307a231ccf3eae4c22fc	True	True	True
replica_0520__ge4tag	520	ge4tag	30995	3749139	40bedb71d4cdc043c20fcaab971238eeb0de51198774abc8948b69cc15acb550	True	True	True
replica_0521__exact3tag	521	exact3tag	108407	14894557	43d17ad31fbe489abc9f6fbec098227f24096bbbd0d1e54824e6005e68d79f70	True	True	True
replica_0521__ge4tag	521	ge4tag	30618	4374097	7308b982f8cffb6cc63c7ea361604d1f450787f2a5f7b446554c0373b29d2c8c	True	True	True
replica_0522__exact3tag	522	exact3tag	108596	14607274	2cd3f37d785808af330cc9458854bb3986808612dfd6edffaa0a8cabbbf6b02e	True	True	True
replica_0522__ge4tag	522	ge4tag	30812	4182991	d242f516bb547ada567bbf1c2e1222cc9495683c6a26eb4a60b3d98195a1237d	True	True	True
replica_0523__exact3tag	523	exact3tag	108253	14432972	b4b3ee0dfb19078e252b6246c24a53d0fcfc0f55bfe2c8003b9f39a70c136c65	True	True	True
replica_0523__ge4tag	523	ge4tag	30755	3955420	977b07fd8641af4618d334cc6a719f61910339af14acc64c028f20e289101547	True	True	True
replica_0524__exact3tag	524	exact3tag	108118	14392426	f58bbae1770c3e1a7704c44b819b6001c26311cedebb60e3fdf5e0dfffba4c51	True	True	True
replica_0524__ge4tag	524	ge4tag	30779	4247940	58b48d72b4a3c9b08ba894c5c8606f6e6dd25b8d9e2ebfda513ad5c0aa15e990	True	True	True
replica_0525__exact3tag	525	exact3tag	108459	15458341	4466955cc3c7ec54037cb17e36c697d8208d370c33eda39b77d9341b29a0d011	True	True	True
replica_0525__ge4tag	525	ge4tag	30614	4490529	e0d26e4b8e91d6839017fc0c421819bc10007053459368fa0eb12618acd738b6	True	True	True
replica_0526__exact3tag	526	exact3tag	108708	14014061	0e8a5473082411e18eb292b4c82ecf49dc170ab9c184a49b72651838bc796fd5	True	True	True
replica_0526__ge4tag	526	ge4tag	30906	3922924	2f0275a145158b7eb603904811dd7a529bea71311342ea382653b5986e49f3c4	True	True	True
replica_0527__exact3tag	527	exact3tag	108808	15274436	dd05f8f70c48eac8aae57299e767dac29c9894ef0e333d13a2f00701cc73fca6	True	True	True
replica_0527__ge4tag	527	ge4tag	30596	4459399	c313f540fb5ad5ed5a7417adf85fb3b781b11caa339937040e7f185b79bbd187	True	True	True
replica_0528__exact3tag	528	exact3tag	108790	14667424	e12b2fc6a1554c40e11c9a93e500036e36b0fc6561f0846a70c236331ee08e89	True	True	True
replica_0528__ge4tag	528	ge4tag	30724	4157872	e2839269173e2c670e194bbf1e731a2e7e41da8fb7c45bd0281001d84f89cba1	True	True	True
replica_0529__exact3tag	529	exact3tag	108627	14398718	c239ca4ba767a76e9ee80078b8d8cd83b93a53471e02d13345a8a91a12f1a346	True	True	True
replica_0529__ge4tag	529	ge4tag	30805	4099550	d5ae74783ae2dd8b055835da0a384878c7148a97964fe6569830d3200dcb21cc	True	True	True
replica_0530__exact3tag	530	exact3tag	108899	14594487	2bb1ca267c5ed4c25f1e911a122e9d54843c322b634d20836c937305ffa4de72	True	True	True
replica_0530__ge4tag	530	ge4tag	30897	4172873	47ca4e42f98c9e712944aff2de001df108c90d63a5a0b8cefcc5136a5f583528	True	True	True
replica_0531__exact3tag	531	exact3tag	108534	14101265	0c4af263e1468f4550eacf14737b35740bedec6fba229730f8fdca154c015ee9	True	True	True
replica_0531__ge4tag	531	ge4tag	30606	3970142	d9accabbdde1750fd79a11a1d1ad7e0320daef1cb44e86cbca6b7e13f8564392	True	True	True
replica_0532__exact3tag	532	exact3tag	108568	14496054	91c87858d5afecbe08ca45513124e38643938742fd0efd751c5f274a18013485	True	True	True
replica_0532__ge4tag	532	ge4tag	30437	4098807	681760efc1a3c77c8faa48f159b179fc0fb5c6a28c1a6845e5f421eaf18db61f	True	True	True
replica_0533__exact3tag	533	exact3tag	108820	14734462	951b99ff22130eb8fb200847426034e3c2f828b08409b46bb9f2832647a54da5	True	True	True
replica_0533__ge4tag	533	ge4tag	30739	4263998	40accb90fa02f0487bfe1f053c41c30c3519a79a95655109ab09e96577b2167f	True	True	True
replica_0534__exact3tag	534	exact3tag	108358	14717021	cfc6dbf302fb13075561316c78307c385714e04be90768b394a956b2d5ee6b07	True	True	True
replica_0534__ge4tag	534	ge4tag	30452	4064407	dd563155c2318721cce059899d7a7825e73a04e82eafe69cd3fc5bf9da67efa5	True	True	True
replica_0535__exact3tag	535	exact3tag	108220	14896647	fa1e1a10d61ef012fb3ae08cea757b21ffb1b4fbd17fee45471a9a79951c4224	True	True	True
replica_0535__ge4tag	535	ge4tag	30587	4281305	4d048b52c4a22832cde936d35df5b0426f4a5b958bebf1c751502f05f663ee45	True	True	True
replica_0536__exact3tag	536	exact3tag	108947	15153939	0dd118caad922c57431045431fbb98df065e3813dbe5de429ed62c377a76b47d	True	True	True
replica_0536__ge4tag	536	ge4tag	31005	4365644	2f4b8bf14fd870eae35301ac1a64178b36a34299d21f7c483f51d2dfe9ca2dc2	True	True	True
replica_0537__exact3tag	537	exact3tag	107995	13499083	26b5aceeedd7c1b9dc5a0e340669ce9f4f257c2e3323e19e18f275ee7beab1a8	True	True	True
replica_0537__ge4tag	537	ge4tag	30715	3677645	9399c5487f5ab399a6950313ac1b5270f5dd5126568b61b9ded384301d417768	True	True	True
replica_0538__exact3tag	538	exact3tag	109138	14543669	6dca81d47504f9583c21355ee24cf7bef11f503fac4d02547c51051175d31692	True	True	True
replica_0538__ge4tag	538	ge4tag	30764	4094920	47ac21edc8466d62ed514f0bde9685fd9f6045239bbcdaca41f40f53b62a019a	True	True	True
replica_0539__exact3tag	539	exact3tag	108732	14546238	a53d8212fd7ec8031362ea2f6bbb5de1c42455b610b6d91f9af3fb0e352c2ca6	True	True	True
replica_0539__ge4tag	539	ge4tag	30476	3980335	1c0a98b4c4f5c767a72030ad399e67b206c9d0f8f8070cb3db1ecefa2ddc98f1	True	True	True
replica_0540__exact3tag	540	exact3tag	108503	15281052	26eef1420f2e3491567557433b66da4e996441d4ef914d220c5714f7a883aa52	True	True	True
replica_0540__ge4tag	540	ge4tag	30829	4457346	2a163a820864950b7f63a237421f2baee896f4c59c95e212c4eb05c30eeec56b	True	True	True
replica_0541__exact3tag	541	exact3tag	109154	14750778	64ac0e2a18b5774938c18465de346174d5aed929515db0f8235b0742e8d2e60b	True	True	True
replica_0541__ge4tag	541	ge4tag	30621	4157322	f97a5f4eb65e6f0aeb7e1d8d33a0caafbb97cb302087ee1c115145a5464bbce5	True	True	True
replica_0542__exact3tag	542	exact3tag	108564	14526012	4925256c81577c3d758f3bfdd0d3ca48cda9c546560da0eb66ec4bb087602e59	True	True	True
replica_0542__ge4tag	542	ge4tag	30865	4059139	8a261ca37f086e33f59ae0fce9da91bef9061302be8367a401bd6b36c532a8bb	True	True	True
replica_0543__exact3tag	543	exact3tag	109020	14214909	9718800087f1275d27cabb1efb5712b26bf129c99271d12bc4afbd192aff262d	True	True	True
replica_0543__ge4tag	543	ge4tag	30641	3906124	f826a512434005a43aace66a12f1ddd7ab37bc09fed590aacca0c3a38fa21dd1	True	True	True
replica_0544__exact3tag	544	exact3tag	109250	14512990	0a91860c39964254a981d28c1f1265a9b25b7e599a0c427640c8133ec0d44dd9	True	True	True
replica_0544__ge4tag	544	ge4tag	30796	4068285	a34e58fa2cab89fad4bfd822e0b9362e2818c35e3fc530bb894b95aeee9dc100	True	True	True
replica_0545__exact3tag	545	exact3tag	109414	13911341	b17e87d133aaacd7cfa95661055aa308a46035b757ff88c367d9feab8b233cf3	True	True	True
replica_0545__ge4tag	545	ge4tag	30525	3807654	ed5313713f1e7a6b6aa91fd00cb86386185d37247e65f59f5c5b0d873ebb0da2	True	True	True
replica_0546__exact3tag	546	exact3tag	108457	14454530	d3461d6ca586dfe20c01f0eb7aa56b0077f510bdb1ac276e08f4e0c26d18d4ba	True	True	True
replica_0546__ge4tag	546	ge4tag	30681	4049622	fef121403f73576dfa943f6dc4a0785ae70b4995511222137e46ce24487a5b8b	True	True	True
replica_0547__exact3tag	547	exact3tag	109347	14011054	129e2b763fe81d91305deee7a94757f8045e34aecf8d143000b07187623c06b2	True	True	True
replica_0547__ge4tag	547	ge4tag	30514	3706153	9658a355863e83188e825c7e978db3b538c0ef0a720d6f108356dcdd1f823b99	True	True	True
replica_0548__exact3tag	548	exact3tag	108831	14311487	0a55a92c8c15c000d1724ece840e9da3e4698a566f32da9e1091b941197a44ce	True	True	True
replica_0548__ge4tag	548	ge4tag	30920	4072623	54288ef995bcd98c4801c0193f56ef653afc3b082c687fcd479586a513997390	True	True	True
replica_0549__exact3tag	549	exact3tag	108303	15382204	091b17c5c9ccd5b1e27320fd0cdcac735caa5ad05ac15e0b5fe19eb1f4fa3dbd	True	True	True
replica_0549__ge4tag	549	ge4tag	30777	4415072	1c20709b1f954aefab8b01fdb9935f24b2a6d5b505d67fb4e76bba22722e577d	True	True	True
replica_0550__exact3tag	550	exact3tag	108662	14442471	bf878ee3815f20e40b3ccf3558c9c2295b7c9b052d0df88ca36728bfb5f0b510	True	True	True
replica_0550__ge4tag	550	ge4tag	30774	4049626	d2c8e60364759cc7a863c0c18535bd6b73e927fe725c61bacb833c9cba148996	True	True	True
replica_0551__exact3tag	551	exact3tag	108615	15026562	757b00e3f7d266a89db806122f4d72740d7f0e4941a1862c99c40f70f13ddd7f	True	True	True
replica_0551__ge4tag	551	ge4tag	30649	4463017	e8e8a3cc008cc74678938f766d6b936811337fe666e29a085a4c20294b4a8e03	True	True	True
replica_0552__exact3tag	552	exact3tag	107945	14369201	2d2374016974d1d7b1b878610687105d7fcaf89da5ed67da63432953267248e2	True	True	True
replica_0552__ge4tag	552	ge4tag	30614	4147044	a00bda776e7055b2cdeeb60a73252b88f0423c16df97de838dbadc95e0757842	True	True	True
replica_0553__exact3tag	553	exact3tag	108843	14211324	cbe18356049c4276bd60d12438fe30d2a9189afca227b893d611d08ae4f22cfc	True	True	True
replica_0553__ge4tag	553	ge4tag	31027	3870130	1ddfb7ef2452cf9a9633b4b4ed3ec98d87e0e78829185dd03bfb7260896ef276	True	True	True
replica_0554__exact3tag	554	exact3tag	108986	14535336	3caf14872467c0fb653669c5349febba13c0702cf269f5d120bc88dce5616c67	True	True	True
replica_0554__ge4tag	554	ge4tag	30858	4095509	5ba03638680888927a48f8c8c0a7692786b03c22c23ebfea687eba2d01895086	True	True	True
replica_0555__exact3tag	555	exact3tag	108750	14717695	ed6341efa3d896fc5e06710145a40014288392379ef6d4e256aceeaf086eb235	True	True	True
replica_0555__ge4tag	555	ge4tag	30538	4079705	8c0b63534713842ce265900d7fada5baa3fc4f8e2e7dc17d0323d7f591a347e9	True	True	True
replica_0556__exact3tag	556	exact3tag	107972	14770748	da01baa5e31f0fc5fd91dcae3466621e26ae21eaf26a01c3fe5b8dd68c36b1b9	True	True	True
replica_0556__ge4tag	556	ge4tag	30713	4257621	a13ced7ad73ce58fec6a9ebd235481b36b6ef04d2eba38a8204bbf25a42a331d	True	True	True
replica_0557__exact3tag	557	exact3tag	108983	13936133	5acba7d5c554ef2da34930e9a9c514a94e0d570dea97a7e1bdb77a5148c557f8	True	True	True
replica_0557__ge4tag	557	ge4tag	30671	3685590	15c342bd31c7f21afe9b6f225fc2688113fe2a387b5ff973000a37d808e9616c	True	True	True
replica_0558__exact3tag	558	exact3tag	108337	14251280	367203c5029472d493f562681b884931ab78aa819a89d1b3759f769d6dcc8342	True	True	True
replica_0558__ge4tag	558	ge4tag	30700	3897434	0cde176a4e47bd56b8ba01c4fa7eb55400494e7ce87c34e24b28cc74b822914a	True	True	True
replica_0559__exact3tag	559	exact3tag	108726	14205474	9e132b31c8ecf5587c952864846c9be28cb491cdb6d6ec32a4ae5b293c3dae1d	True	True	True
replica_0559__ge4tag	559	ge4tag	30368	3964679	25bcd9180bca3c014f5ad4fb85ad6396274db2333aeab878231ff81c1b2d5fac	True	True	True
replica_0560__exact3tag	560	exact3tag	108686	14110035	09db687b96a4bc88f12744832e82b8ec08e34bb59c125acd595f8df904f284b3	True	True	True
replica_0560__ge4tag	560	ge4tag	30708	3988639	5e60dc9f6d82ceab46c454a1b2cdabe91c84689ed81a10631f73a61a61a2dc52	True	True	True
replica_0561__exact3tag	561	exact3tag	108467	14068909	7652c10e320d4c635ff2982b5bb85b0bb750a1ddd1590cb66526ab96d879d826	True	True	True
replica_0561__ge4tag	561	ge4tag	30984	3960341	55b4f864e472d03bd1576cf685bd8d35a88ca8136443de4e27749e6487cd8998	True	True	True
replica_0562__exact3tag	562	exact3tag	108334	14510883	b4aa25ded43894d0d771a1f122ced39595387563ef731026c3b7b77f1e542731	True	True	True
replica_0562__ge4tag	562	ge4tag	30400	4165591	73935efa82fb07ecc0c03be5efc2d59e97914b564f6607b60145a4c9c037d083	True	True	True
replica_0563__exact3tag	563	exact3tag	108436	14403685	84ff311c858941d7f506a1ec41ddaec60d59c94891982fdc7437264e20fc8e18	True	True	True
replica_0563__ge4tag	563	ge4tag	30505	4045682	4a299e434a7c7e2a122c65a5923bac048ff8f587ae2c785a9ae194577877c5d1	True	True	True
replica_0564__exact3tag	564	exact3tag	108547	14824679	494999c30be036a7fbaeeb781059900b01684c4bf6ea3ed2f7c18f6050ffcf98	True	True	True
replica_0564__ge4tag	564	ge4tag	30582	4084675	32de567e477d96a89ceb23591e0f43b27ad03a6be4a48b12c2ad2df971ad31e1	True	True	True
replica_0565__exact3tag	565	exact3tag	108279	14157722	cbf00e149a42d33913d78256f42e8b15a904ce3fa8d84925b653e61222502cda	True	True	True
replica_0565__ge4tag	565	ge4tag	30320	3886702	c048cf913e82522dcb7b4a9692fb3f819975c24d2e6a4d9c5019c0524a5871e0	True	True	True
replica_0566__exact3tag	566	exact3tag	108490	14472496	7fdc1350171fe350ec0fa85ad3a5c1c5b6bd6ae3f644b1f467ae77dab8b125c1	True	True	True
replica_0566__ge4tag	566	ge4tag	30764	4040076	7e1639b7a13a91cfb19e363b497229e6a6b8a67460b74380691055daf28229d7	True	True	True
replica_0567__exact3tag	567	exact3tag	108913	14537101	bd93e37069be970ede5862ec4ccd1d6de59651543243fccaeb13305ed5d28eda	True	True	True
replica_0567__ge4tag	567	ge4tag	30905	4016143	9b7f71942dfe95c435a38d071b38cdb6b3f09732edc9334b51ba0700039126cd	True	True	True
replica_0568__exact3tag	568	exact3tag	108869	14854659	3c0ec37f9630e3adaef0c4529c49e8ac1b76302913b01f5a3a8f5562abaa05eb	True	True	True
replica_0568__ge4tag	568	ge4tag	30565	4175697	88517b4fb7824fd7d3a6a420adc8d8ede08f7b93b5e74130c30fba0c831f0005	True	True	True
replica_0569__exact3tag	569	exact3tag	108823	14069769	0cbd8fca62f2b351cd0290a9a9a4f555077dab2b333ad5c3aefa4ccca2dd443b	True	True	True
replica_0569__ge4tag	569	ge4tag	30599	3642838	351f0ed05a6b244905e2270383f88974726de5962ce094b23a3a475313825635	True	True	True
replica_0570__exact3tag	570	exact3tag	108559	14242716	dc1184f52ab1cf8eb4cf4809aee069a22b04ec459abc81be5bb3291d46b3bf7a	True	True	True
replica_0570__ge4tag	570	ge4tag	30518	3855848	98a56d2c1ff4c41ef6b39925b486610e5fa41aac58b8fd2dbb91c8f3e87c2951	True	True	True
replica_0571__exact3tag	571	exact3tag	108639	14790118	cc29502ecd8f4d901f83aa46167cb8fe46f5ee14181f00f9f099f488e5702816	True	True	True
replica_0571__ge4tag	571	ge4tag	30714	4394459	b0225b881bfa5fe574467a6ba3acb487ce361f743ed66e1e2de331efb5ba2b06	True	True	True
replica_0572__exact3tag	572	exact3tag	108466	14486688	34c8b33f21f687ad43b5c03609ad74779b2749fe2f68c8a90281245247553179	True	True	True
replica_0572__ge4tag	572	ge4tag	30568	4117906	aed14cc7013d5404b2857547b4ad55f215633da5c3ab366db9743fff3a079b23	True	True	True
replica_0573__exact3tag	573	exact3tag	109138	14272200	c82e65911be84faed44a0e13976618fa78223d618227979d9464331480c10520	True	True	True
replica_0573__ge4tag	573	ge4tag	30703	3919139	85fc84d9280b13c795852f92b73ed02e7cf4a9269aa7882a0329335d9e9ce222	True	True	True
replica_0574__exact3tag	574	exact3tag	108753	15093493	71050c8bf0bfea982e35513f7de1f62f124c1c036e861291b8fd5fb6204fe8be	True	True	True
replica_0574__ge4tag	574	ge4tag	30975	4311828	adcddd711f1f3fe74d3d50b05012f3589120802abe301d6e73115a8618c86bce	True	True	True
replica_0575__exact3tag	575	exact3tag	108510	14350871	12495124214dbfa25193c39dab10e7269c80b9fe4299d6e5a609df98feda904e	True	True	True
replica_0575__ge4tag	575	ge4tag	30890	3971830	092b6cce66ae5a2a38e36fd816b73f376ec20d3dbe6bdb38f32898559f89e869	True	True	True
replica_0576__exact3tag	576	exact3tag	109183	14376255	57e0db1536a529dcb0ee70ca488cfb807f1b2a7db692b2128df069a19b84f240	True	True	True
replica_0576__ge4tag	576	ge4tag	30362	3826337	933b52a8638fc942d08cca58b35e35561aabe4dd32ca0f082df324a67f709e28	True	True	True
replica_0577__exact3tag	577	exact3tag	108952	14320448	a08ce1c36077e400f3d10910d0d3b8de4ce8da990518d9ce5119fb5488374766	True	True	True
replica_0577__ge4tag	577	ge4tag	30869	4012220	5587ac677d5a5bc5e5df0380a10aa106c94850fc281fe813a7c607856d18fd95	True	True	True
replica_0578__exact3tag	578	exact3tag	109085	14989895	217e5c31bb664e54eebf9254e7ddd34f7f49b7963a88733a75f6778942a7c8d0	True	True	True
replica_0578__ge4tag	578	ge4tag	30748	4417975	d2f76c1c021f7b3abce5f43b05d7cb043fcc9e674e633066a57931775f99171b	True	True	True
replica_0579__exact3tag	579	exact3tag	108983	15382723	3d4cf0420fff46b7f3db49ccfb96f584f78b5df59ad03125088258eb51fbf1b5	True	True	True
replica_0579__ge4tag	579	ge4tag	30512	4384822	131ee077bfc129a33d5d4afbbb5dff926062237aed870b9bbc628a876e6accbe	True	True	True
replica_0580__exact3tag	580	exact3tag	109066	14452957	b7fa5aff56b0c4cd947f06167bc8cbf0fb59e2767011276e8a66f99e694753fe	True	True	True
replica_0580__ge4tag	580	ge4tag	30868	4058594	52ea725b782051bc01ab82b157950931df92fcdfd6d63caf837a37cfe262b9a2	True	True	True
