payload_key	replica	category_id	transferred_rows	payload_archive	payload_archive_name	payload_archive_size_bytes	payload_archive_sha256	execution_provenance_sha256
replica_0154__ge4tag	154	ge4tag	30648	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0154__ge4tag.tar.gz	initial200_payload_replica_0154__ge4tag.tar.gz	4264561	b90e45481143e5fd16fd993469032b8f1f14930eee8be6fafdb78ace461bda48	ae6ca9961a70c2d3c226cb94db314f58c41565bbc9318d65dff5ba24f2d7ef64
replica_0155__exact3tag	155	exact3tag	109045	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0155__exact3tag.tar.gz	initial200_payload_replica_0155__exact3tag.tar.gz	15021975	4d42d388916b105f253f8b3ddafa4341f89b1deba6cd864d8e31d85dab49f036	256d79c115fabe302d7aa666d3d94d9de1bd8a628e6acbb236e40ea5f01db6d9
replica_0155__ge4tag	155	ge4tag	31118	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0155__ge4tag.tar.gz	initial200_payload_replica_0155__ge4tag.tar.gz	4107681	6b7cbfa377a9335a3c31d75d0b0139ffe88296f4b55846568ebf66a306d77024	cf6b57cca9014364826683d3a93e2091c575bf0fc29bdfe1bffddf13f1f704df
replica_0156__exact3tag	156	exact3tag	108665	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0156__exact3tag.tar.gz	initial200_payload_replica_0156__exact3tag.tar.gz	14624898	868a03810f6ce0959db938173ba97e341819587844469166a1d1d97c9108f74a	23228cb4862e6d2ea94bca3738050383eb56f8ba4e535e4dd3b998152122d049
replica_0156__ge4tag	156	ge4tag	30677	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0156__ge4tag.tar.gz	initial200_payload_replica_0156__ge4tag.tar.gz	4041053	33fee3669924b5a6268764516069070bbb39e493567aba14c3d6de10acca81f4	e427fb8cfb0e6d256bf6abcc5a9bf501d026655ad8df895aea416da7871f7f1f
replica_0157__exact3tag	157	exact3tag	108682	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0157__exact3tag.tar.gz	initial200_payload_replica_0157__exact3tag.tar.gz	14772244	b7e0acad57022972dc0a3fd395e2717584a0d5e747443607395332896cae3787	e0131830ea97c35f54a8f976c7f70cc9f2530fc5cc556d79f7c9b5397f9d2e37
replica_0157__ge4tag	157	ge4tag	30574	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0157__ge4tag.tar.gz	initial200_payload_replica_0157__ge4tag.tar.gz	4136282	773313a895ba8af83b5592804ad24f84fbf689edaa0ab644abbf8b7ae16bd493	1865ff7922f8d9153b3e2ad466561ad025f0dacc2659ede63d97f5268a1d84b2
replica_0158__exact3tag	158	exact3tag	108647	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0158__exact3tag.tar.gz	initial200_payload_replica_0158__exact3tag.tar.gz	15319203	708d6377f7119ed691d8ed675e06f92aebe8536f46cd7f58cac048ddd30bdb91	6fe59e2e2e17a14a203046f70128bbcaf90d016ad8886c3e4ada0cae6e879096
replica_0158__ge4tag	158	ge4tag	30646	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0158__ge4tag.tar.gz	initial200_payload_replica_0158__ge4tag.tar.gz	4497235	47ea98f27b2a26178bfe6d906c3e6e9acd78565d5215fce26f5c9b8e021ec23b	165e5cb42ea1022b5c38977b3ab1d725251bdac48a14ee58d0d8d9b529c2196e
replica_0159__exact3tag	159	exact3tag	107806	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0159__exact3tag.tar.gz	initial200_payload_replica_0159__exact3tag.tar.gz	13687111	86506169126398f9f5208fea18a9081ef51f952fb40038ffa1467786c5fad44b	dde7843d4e9e771f30f5a081108b503833dd26094fa458ca84747d28d8df16c4
replica_0159__ge4tag	159	ge4tag	30480	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0159__ge4tag.tar.gz	initial200_payload_replica_0159__ge4tag.tar.gz	3675493	ff303c61e90753029b45f977127d8ee24e06a1afc9f0fe7573d2819abd2b8350	b7473d5e1c5d092ff438aaa364ff47c1d026bc07f55f0746b75657b1db013bd9
replica_0160__exact3tag	160	exact3tag	108882	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0160__exact3tag.tar.gz	initial200_payload_replica_0160__exact3tag.tar.gz	14894584	492dcf5c4f6cfee6a0e2662bff74c7b02b16be88e3be3358f33d0108e6501e6e	987b14778c7fb99bf602bc0fdbce6a26513fce0745cbb59638e43349a0f3ff32
replica_0160__ge4tag	160	ge4tag	30733	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0160__ge4tag.tar.gz	initial200_payload_replica_0160__ge4tag.tar.gz	4094705	aced73221e6a40be71fdcb46420b05b8954baada5c6f6b9e869566e63faa8f1c	eb899330dd1bdaaf8f7672f1b3b540c3074de20378b3e2999a5e76a838d75ebb
replica_0161__exact3tag	161	exact3tag	108395	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0161__exact3tag.tar.gz	initial200_payload_replica_0161__exact3tag.tar.gz	14630245	9dae1f79bc1058b2cad8baa8b10aae3f59fead6726b6996c64918a84c3a1eeac	84bf72ac0582be764c2380ba3cde4a17947672cac86e41056a5a5b5b09a92ef7
replica_0161__ge4tag	161	ge4tag	30704	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0161__ge4tag.tar.gz	initial200_payload_replica_0161__ge4tag.tar.gz	4288587	60ee51f3af4f988da95e986e88744d162b40616cdcb0a6a093c479687ab04af0	1b7e0423e5fc73a21b9153acce5571c36ab6cd010168369ff1a3a727fa6489d5
replica_0162__exact3tag	162	exact3tag	108710	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0162__exact3tag.tar.gz	initial200_payload_replica_0162__exact3tag.tar.gz	14580107	0b74f43c3751608dbfd073fea526619b1d96b2c3059e49d228cb7bddfa5c4611	627bb641eadb5df1b95571eab08ffc14cef4393f156a6ec02e8a902668c2a244
replica_0162__ge4tag	162	ge4tag	30759	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0162__ge4tag.tar.gz	initial200_payload_replica_0162__ge4tag.tar.gz	4193281	289dd9fb81d4728d9162054ce718dfa38f2d772f9c02ac64a26ca37f4f53dff0	9b03617a80d32c2ab126500bc7b4ce09c446755c5927244102cd047d7777cb25
replica_0163__exact3tag	163	exact3tag	108708	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0163__exact3tag.tar.gz	initial200_payload_replica_0163__exact3tag.tar.gz	14484088	d85b2e2093683ba4c5a2251b7d892ccb8924545616d7740ce74e5980d70be5ce	0f9083954959c60e239d4c5a608152301653e853dc9e03301e618dcf83a06aaf
replica_0163__ge4tag	163	ge4tag	30884	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0163__ge4tag.tar.gz	initial200_payload_replica_0163__ge4tag.tar.gz	3924681	378a183bb26f84a8518af6df11148667d3ac680dce86d6e104d64c09c0f0e6db	2ab19010dac1983e7df07bcec22bf66b25bcb3f06732a888ed9d54bcef9865c8
replica_0164__exact3tag	164	exact3tag	109105	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0164__exact3tag.tar.gz	initial200_payload_replica_0164__exact3tag.tar.gz	14479205	6408e89e500d1a22e067beedf319eeade4da41f57e67862806ee7d1441351381	a8715372c7ce8dba284c68145a0ac8353e47bb5a15444def7b1ab8618867cf5a
replica_0164__ge4tag	164	ge4tag	30980	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0164__ge4tag.tar.gz	initial200_payload_replica_0164__ge4tag.tar.gz	3826148	cff1612e5d9534a1906298633e35a9f337a101c92f7ccf29a013b6596795af84	9dbfa30c7d82f16c822fc6808536dcadedf32e9011ff2b9e03ce1e09cebbe1b4
replica_0165__exact3tag	165	exact3tag	108685	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0165__exact3tag.tar.gz	initial200_payload_replica_0165__exact3tag.tar.gz	14099025	e736dda3185876efb342a14f95ec2c0c1c8cf920656569c178d021b83082faed	6633e7862b3214f2bac0a336a703fb6c75e91783bba3da9ccbd24fc0968030b0
replica_0165__ge4tag	165	ge4tag	30327	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0165__ge4tag.tar.gz	initial200_payload_replica_0165__ge4tag.tar.gz	3709048	d6699fc086c5bfba02cc16fe49122025e70c381acfa7c3f22af484606906d604	95f1ca8c44155ab3e611193a7697d6832b385b59f338646e5ae12c2077218d0f
replica_0166__exact3tag	166	exact3tag	108364	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0166__exact3tag.tar.gz	initial200_payload_replica_0166__exact3tag.tar.gz	14279701	15636e53b2191b500f542cec2f8c8787bb23ad934fde6c6577e2f76f45b41121	dd31f83d2f8c06de4f986ef03edcc487644c629cf3dbea7222cab8eaf8e08af2
replica_0166__ge4tag	166	ge4tag	30365	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0166__ge4tag.tar.gz	initial200_payload_replica_0166__ge4tag.tar.gz	3879322	2bd35bd2cb7af69db2591dd7882e2d10940e84465a2c928c73dc573fc470c908	e5aba9df50265cbe54dd906a3badc190ed6199395874555c3caad1b1f1dd65c9
replica_0167__exact3tag	167	exact3tag	108971	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0167__exact3tag.tar.gz	initial200_payload_replica_0167__exact3tag.tar.gz	14868757	d65ffd43b3181dd8d570ac2409939488e2e466b632bd06762566b32d2cd1397b	c988e1301932a11621ffe266a7e5b7edccd43856d42a2bce5ef42a1c4c498dd8
replica_0167__ge4tag	167	ge4tag	30645	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0167__ge4tag.tar.gz	initial200_payload_replica_0167__ge4tag.tar.gz	4248714	d7443352e3de7104d3cb6f406a47bb6d7a2cc0c1e3aacebd980e7d8c5bd00b0c	f6cc848d07a1d50bbbd6a8f2eb16c0c2a9a0ec47aefcdb056867041f7d00e8e9
replica_0168__exact3tag	168	exact3tag	108869	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0168__exact3tag.tar.gz	initial200_payload_replica_0168__exact3tag.tar.gz	14254179	515830c720eef91fe8968222cc3b2a5594282aef1cd589efd23bc9ba86530bb8	58fb58dd74b91504fb4513babbb976993591c665c0fcb915548961df6f5b6fb4
replica_0168__ge4tag	168	ge4tag	30601	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0168__ge4tag.tar.gz	initial200_payload_replica_0168__ge4tag.tar.gz	4044578	60a259714cb8a54afc1a7bd9a4c728bded0594c2cd5bb6fc28e28486603baf90	da93dc01a7a0853aa29f26b4d8c61b1f8f8e4b1ed6ead1f49393713d9674ac3a
replica_0169__exact3tag	169	exact3tag	109056	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0169__exact3tag.tar.gz	initial200_payload_replica_0169__exact3tag.tar.gz	14339785	6a40a912689ed27f54405710f59efa66d24e790e0e21055bd4ed77b79d40c2e7	167445664349c916adbd28e73a82d21c04edfe56149d1af140ea52f75452cc1b
replica_0169__ge4tag	169	ge4tag	30908	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0169__ge4tag.tar.gz	initial200_payload_replica_0169__ge4tag.tar.gz	3993405	4981f913b4163862f9c3af55745240f5bf2d3fc5068d6774d6f76370e2a9ef54	3e86d4dd2d2eddd5dcc599ec818efca9f14cb425888dc23d82922cebae1d17f9
replica_0170__exact3tag	170	exact3tag	108255	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0170__exact3tag.tar.gz	initial200_payload_replica_0170__exact3tag.tar.gz	14585175	a67bfa708724a8010d71b9b13eab6f859e2496f833dbc2dbc13afc882fdf96df	48eb838d9fed9e757d0a43374c858615dc2bbe1fd6cae3ada602023f2acc8e99
replica_0170__ge4tag	170	ge4tag	30622	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0170__ge4tag.tar.gz	initial200_payload_replica_0170__ge4tag.tar.gz	4154000	a5222403128c2813d70091378300b08936ba5df45134eefeb290fcac717319aa	e83f258cf293ce053c6803f3eabaf2b41e9de158865570deb8d4803a196c06db
replica_0171__exact3tag	171	exact3tag	109081	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0171__exact3tag.tar.gz	initial200_payload_replica_0171__exact3tag.tar.gz	14593897	28ead59532200f9b3468d92d7d3a9a6affb2510e6d6e177d48e30fded846d346	c21513eb527d17f7d65c9a08c706a85b6a28fe7d68901694c05d9b9e25743f9f
replica_0171__ge4tag	171	ge4tag	30671	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0171__ge4tag.tar.gz	initial200_payload_replica_0171__ge4tag.tar.gz	4105436	bd9d6aa110b124f0e8c3d66c0f8a77cdb0ea281921b573454452602cb2afc562	5feb3b048cc4f64a0994e4fcd86d49d0d1f5d142bb51254269c41574aca51f58
replica_0172__exact3tag	172	exact3tag	109207	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0172__exact3tag.tar.gz	initial200_payload_replica_0172__exact3tag.tar.gz	14306926	c89a500ffc7dacee83ca361afa220fef35c342655bf1a88a12a3fd901e5115c6	37f385b3079e540caf8cbcd79850df7239591e190a6a982791b60fc973f446a4
replica_0172__ge4tag	172	ge4tag	30836	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0172__ge4tag.tar.gz	initial200_payload_replica_0172__ge4tag.tar.gz	4068198	14b6eed23d9e68a4ab7835212fc97664131e5b2422ee75cb8a5ba34648df8c8d	1bffd082a6cc877eaed18bb1f6199f2a3f1a1be82021998f2851ab5d086b9b8e
replica_0173__exact3tag	173	exact3tag	108452	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0173__exact3tag.tar.gz	initial200_payload_replica_0173__exact3tag.tar.gz	14397980	009091117e8807d3cc424bea40d23557588efc0c0de2651e32449dcbc5057934	cf4fe79c17d8ea3f8cda521492962b19070ef067b1673337c6135b63546ae37b
replica_0173__ge4tag	173	ge4tag	30659	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0173__ge4tag.tar.gz	initial200_payload_replica_0173__ge4tag.tar.gz	3845465	0267991b5a9d4e0dabe6a462e3d07928ecede8955d0e0a08a6c562873cad244a	e06752871f844256cb196f782c23be7a906934e31b8619b582fe51a9e5f2b10f
replica_0174__exact3tag	174	exact3tag	108470	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0174__exact3tag.tar.gz	initial200_payload_replica_0174__exact3tag.tar.gz	14863314	55de634cf960b2ca2ffdf0829b9506bd85029544721792784397570e6cd736f1	776a559a8185c6abd517db9b518e6ab8076da789427266a6727c388edb2f8bc8
replica_0174__ge4tag	174	ge4tag	30740	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0174__ge4tag.tar.gz	initial200_payload_replica_0174__ge4tag.tar.gz	4350455	17a35c846b8b0ac034e32d56f952dc355d5c09dd18770be63104c3dce7f3d370	e9637d5e541949421de4b6030342f524be2755cc0daba12b74ba3bf39de61190
replica_0175__exact3tag	175	exact3tag	108556	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0175__exact3tag.tar.gz	initial200_payload_replica_0175__exact3tag.tar.gz	15035256	c084533c57dac642980ba2b687cc35fa665be4cc123b93106de2a808da2141a5	0544394cfe4a451908c32b9dc3bcf12d4443c17706f480f5ba5df2b46008dd37
replica_0175__ge4tag	175	ge4tag	30761	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0175__ge4tag.tar.gz	initial200_payload_replica_0175__ge4tag.tar.gz	4047467	dfb4a0c4948bb017c9200fe8ccb3200307e913b63a83022ed493988074f03fcd	cd04d3af4e1aeb0914667501ed9cf17129ab9b993fa8373799abb53806fb2a51
replica_0176__exact3tag	176	exact3tag	108549	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0176__exact3tag.tar.gz	initial200_payload_replica_0176__exact3tag.tar.gz	14330244	7261e3bbc078d7b26ed4b28a463c7fa3f9be876951d0c7beccf617b739c9897b	d26b312f0844be00f1abff27f7769bdeb3819de419ff8fccb14443144d4b33c5
replica_0176__ge4tag	176	ge4tag	30733	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0176__ge4tag.tar.gz	initial200_payload_replica_0176__ge4tag.tar.gz	3844904	3fa90c8e27b65e22facf6aa343dc21e6c598f02b8bb9e6d3a6186745fa8da828	ca53ed4a5918ceb6e83d2d8f0d82d2347376b3d46449f4c1103f0c562c6a31ee
replica_0177__exact3tag	177	exact3tag	108467	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0177__exact3tag.tar.gz	initial200_payload_replica_0177__exact3tag.tar.gz	13991690	5399795a53eb9c247d4c43156547b10b91ba6c052602a18ca6b73626df4416e8	4c1bb2d7b794a07c708d13528dc46631ac34fe9328c3a06b18fe97ebcead67d6
replica_0177__ge4tag	177	ge4tag	30609	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0177__ge4tag.tar.gz	initial200_payload_replica_0177__ge4tag.tar.gz	3849019	538e7a9a4ee0cb26d569d8c57058b9a65c26598c4f4a480296b248fb414d71fc	508842b5573fbce78c5d426fb06163dbd0aa12fc7ce8ba1b1e6b03e01f866609
replica_0178__exact3tag	178	exact3tag	108602	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0178__exact3tag.tar.gz	initial200_payload_replica_0178__exact3tag.tar.gz	14704025	6f9c96e827f3eb2035353e1d5f7091d07b15b4b79e59c47f143641a15bb3b772	4709724aacfa4670adbb459e7222f1898ce2553f60207c48274a00cf96635ad0
replica_0178__ge4tag	178	ge4tag	30586	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0178__ge4tag.tar.gz	initial200_payload_replica_0178__ge4tag.tar.gz	4057427	d9593ac19b61981e4184b20b6897cf1ba838e203036d637764364b37dffbfc3f	3a08d0d2db49b550d0eaee0e35813cd3d0aeeb6113e9bae01959942fc0afa4c8
replica_0179__exact3tag	179	exact3tag	108628	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0179__exact3tag.tar.gz	initial200_payload_replica_0179__exact3tag.tar.gz	14943461	940ddd695382e4066335430b890caa7ba7b5299eef8a92dc731d8cc5b91e7b5e	372d325ae2bfaa296470c929faf25b4b5333b9b8fcaeb9bc1429e81a2a38ef69
replica_0179__ge4tag	179	ge4tag	30537	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0179__ge4tag.tar.gz	initial200_payload_replica_0179__ge4tag.tar.gz	4226349	e47cf35bde4cc731136673423d5dce8ea52419ae1d54390d9725a7221e7d5cba	94e1ec2e63ee04cadcb2b570ad280876c826e74f31cf078755a1777208468279
replica_0180__exact3tag	180	exact3tag	108802	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0180__exact3tag.tar.gz	initial200_payload_replica_0180__exact3tag.tar.gz	15072336	d8bec3e3c042189bf1cae8ac5d4c9d6e6f7c4fd0c860770026016599c025cf14	32b187254cfdd8d78441a75256623076a944bab95810acd41c506ed56b504d07
replica_0180__ge4tag	180	ge4tag	30702	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0180__ge4tag.tar.gz	initial200_payload_replica_0180__ge4tag.tar.gz	4298063	57361a20ccd85880852f67dc17c85d94d44cfd984c30d1ebd40d26f98e90fa1b	d2b2cc8ae45600f24637cf1b75baf6831c43cf12a204f8fe9c5f00f716de996f
replica_0181__exact3tag	181	exact3tag	108649	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0181__exact3tag.tar.gz	initial200_payload_replica_0181__exact3tag.tar.gz	14706941	f932c13d35353c15962516e57eaaea9cd3dfee85d3ff037bad29344a0aaaf14f	04887b369a3bf63fdc4c6960095a7d3ef8f8475274b6701d7f6209d72b36763c
replica_0181__ge4tag	181	ge4tag	30525	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0181__ge4tag.tar.gz	initial200_payload_replica_0181__ge4tag.tar.gz	3909388	a3539d9660301a362624721f482b3dcf4344dadff37b8f76d8153649378cd6ff	7a4ed1d6b2a2108fc76fd8cb28c2de837b8cf59b851a3928eb1320656738fa29
replica_0182__exact3tag	182	exact3tag	108423	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0182__exact3tag.tar.gz	initial200_payload_replica_0182__exact3tag.tar.gz	14528286	514ee00581d94a9da20f6130d49272c1e6af6a604735eab9972edfdd35b8a777	02f439d881990c9eae7b66403bd2218759b513a69d498366c760a264cae0a229
replica_0182__ge4tag	182	ge4tag	30685	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0182__ge4tag.tar.gz	initial200_payload_replica_0182__ge4tag.tar.gz	4152880	f5199ab998416f1f9e166d930905156dbf6ddd72fd45e667cec7f15d16fce0f5	7b8bd95d4aeb9ff001a0c1cc979587a7337c7b6701c8db31920f02530d3610a8
replica_0183__exact3tag	183	exact3tag	108582	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0183__exact3tag.tar.gz	initial200_payload_replica_0183__exact3tag.tar.gz	14136920	11d998663041de3a4022d258110720c858d20f0e2cc1bcc75fb00aff64276103	e47121a5d6debf299b89d3804f746955e8d34354adc4f02d8b523660fa53cddf
replica_0183__ge4tag	183	ge4tag	30745	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0183__ge4tag.tar.gz	initial200_payload_replica_0183__ge4tag.tar.gz	3866286	c6a04afa4ea75534ace78de40800fe8beb744ef6793259fe2ffef55e7e24bd9f	d5658aa7d312acb0d7b4eb1ac2d831b78dd9dcac4a7570e5fc2ba6be3135110a
replica_0184__exact3tag	184	exact3tag	108448	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0184__exact3tag.tar.gz	initial200_payload_replica_0184__exact3tag.tar.gz	14187751	d9f821c96ea99a98468327b97983602ef2b27dd1d665970580bfa47cc827aae3	52864edc36b893f9576689ecdd5fd4bfd143d537d0a7ff4b07180cc1f369b5a9
replica_0184__ge4tag	184	ge4tag	30666	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0184__ge4tag.tar.gz	initial200_payload_replica_0184__ge4tag.tar.gz	3936315	923d2e83cc6dfe348f20e4cb0080d8ab05b2c73ecdaf83e1f8515e9ccfed1b82	f52f6e4e66d432764880c2e23d842608ae16058cb47a286319848f72fc8450cc
replica_0185__exact3tag	185	exact3tag	109008	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0185__exact3tag.tar.gz	initial200_payload_replica_0185__exact3tag.tar.gz	14271414	dff3a30ef360474ba14df2be3d6b60583ae9e7022e6671292a6fae91bc0c4b60	959a6dd5148dc2614778cef39715654a13a4ca1bdc73a1e9b1e1170a1c9a8fbe
